=== lwm_freeze | Case1 SC-wise | scenes=1000 | train=47,232 | val=14,720 ===
[146/200] train loss=0.016265 nmse=-12.2160dB | val loss=0.017107 nmse=-11.9714dB | 15.0s
[147/200] train loss=0.016261 nmse=-12.2172dB | val loss=0.017125 nmse=-11.9670dB | 14.5s
[148/200] train loss=0.016267 nmse=-12.2155dB | val loss=0.017121 nmse=-11.9679dB | 15.3s
[149/200] train loss=0.016261 nmse=-12.2170dB | val loss=0.017112 nmse=-11.9702dB | 14.2s
[150/200] train loss=0.016260 nmse=-12.2174dB | val loss=0.017126 nmse=-11.9668dB | 13.7s
[151/200] train loss=0.016259 nmse=-12.2176dB | val loss=0.017105 nmse=-11.9721dB | 13.6s
[152/200] train loss=0.016265 nmse=-12.2160dB | val loss=0.017121 nmse=-11.9681dB | 13.7s
[153/200] train loss=0.016259 nmse=-12.2178dB | val loss=0.017107 nmse=-11.9716dB | 14.7s
[154/200] train loss=0.016266 nmse=-12.2157dB | val loss=0.017106 nmse=-11.9717dB | 14.9s
[155/200] train loss=0.016260 nmse=-12.2174dB | val loss=0.017119 nmse=-11.9685dB | 14.1s
[156/200] train loss=0.016253 nmse=-12.2193dB | val loss=0.017126 nmse=-11.9666dB | 14.9s
[157/200] train loss=0.016256 nmse=-12.2183dB | val loss=0.017125 nmse=-11.9670dB | 15.2s
[158/200] train loss=0.016261 nmse=-12.2170dB | val loss=0.017110 nmse=-11.9709dB | 13.9s
[159/200] train loss=0.016261 nmse=-12.2172dB | val loss=0.017111 nmse=-11.9705dB | 13.2s
[160/200] train loss=0.016256 nmse=-12.2183dB | val loss=0.017132 nmse=-11.9651dB | 15.3s
[161/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017126 nmse=-11.9667dB | 13.7s
[162/200] train loss=0.016251 nmse=-12.2197dB | val loss=0.017111 nmse=-11.9704dB | 13.3s
[163/200] train loss=0.016251 nmse=-12.2199dB | val loss=0.017123 nmse=-11.9674dB | 14.2s
[164/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017100 nmse=-11.9732dB | 14.3s
[165/200] train loss=0.016254 nmse=-12.2191dB | val loss=0.017126 nmse=-11.9667dB | 13.3s
[166/200] train loss=0.016259 nmse=-12.2178dB | val loss=0.017119 nmse=-11.9686dB | 15.0s
[167/200] train loss=0.016258 nmse=-12.2178dB | val loss=0.017126 nmse=-11.9666dB | 13.5s
[168/200] train loss=0.016255 nmse=-12.2187dB | val loss=0.017115 nmse=-11.9695dB | 14.6s
[169/200] train loss=0.016256 nmse=-12.2185dB | val loss=0.017124 nmse=-11.9671dB | 13.8s
[170/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017113 nmse=-11.9699dB | 15.3s
[171/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017118 nmse=-11.9686dB | 13.8s
[172/200] train loss=0.016254 nmse=-12.2190dB | val loss=0.017120 nmse=-11.9682dB | 15.1s
[173/200] train loss=0.016249 nmse=-12.2203dB | val loss=0.017113 nmse=-11.9700dB | 15.7s
[174/200] train loss=0.016258 nmse=-12.2180dB | val loss=0.017117 nmse=-11.9690dB | 15.6s
[175/200] train loss=0.016254 nmse=-12.2190dB | val loss=0.017124 nmse=-11.9672dB | 16.0s
[176/200] train loss=0.016251 nmse=-12.2198dB | val loss=0.017127 nmse=-11.9665dB | 12.9s
[177/200] train loss=0.016253 nmse=-12.2192dB | val loss=0.017112 nmse=-11.9703dB | 13.6s
[178/200] train loss=0.016254 nmse=-12.2190dB | val loss=0.017115 nmse=-11.9696dB | 14.2s
[179/200] train loss=0.016251 nmse=-12.2198dB | val loss=0.017113 nmse=-11.9701dB | 15.0s
[180/200] train loss=0.016255 nmse=-12.2186dB | val loss=0.017115 nmse=-11.9694dB | 14.2s
[181/200] train loss=0.016247 nmse=-12.2207dB | val loss=0.017122 nmse=-11.9677dB | 13.9s
[182/200] train loss=0.016252 nmse=-12.2194dB | val loss=0.017115 nmse=-11.9696dB | 15.1s
[183/200] train loss=0.016256 nmse=-12.2186dB | val loss=0.017119 nmse=-11.9684dB | 14.1s
[184/200] train loss=0.016251 nmse=-12.2197dB | val loss=0.017115 nmse=-11.9696dB | 13.7s
[185/200] train loss=0.016253 nmse=-12.2193dB | val loss=0.017120 nmse=-11.9683dB | 13.7s
[186/200] train loss=0.016252 nmse=-12.2195dB | val loss=0.017122 nmse=-11.9678dB | 14.4s
[187/200] train loss=0.016250 nmse=-12.2201dB | val loss=0.017117 nmse=-11.9691dB | 15.5s
[188/200] train loss=0.016253 nmse=-12.2192dB | val loss=0.017115 nmse=-11.9695dB | 13.9s
[189/200] train loss=0.016245 nmse=-12.2213dB | val loss=0.017116 nmse=-11.9691dB | 14.4s
[190/200] train loss=0.016250 nmse=-12.2200dB | val loss=0.017118 nmse=-11.9687dB | 12.9s
[191/200] train loss=0.016247 nmse=-12.2209dB | val loss=0.017117 nmse=-11.9691dB | 13.4s
[192/200] train loss=0.016248 nmse=-12.2207dB | val loss=0.017117 nmse=-11.9690dB | 14.4s
[193/200] train loss=0.016244 nmse=-12.2216dB | val loss=0.017118 nmse=-11.9688dB | 13.1s
[194/200] train loss=0.016253 nmse=-12.2193dB | val loss=0.017118 nmse=-11.9688dB | 13.0s
[195/200] train loss=0.016247 nmse=-12.2207dB | val loss=0.017117 nmse=-11.9689dB | 13.6s
[196/200] train loss=0.016253 nmse=-12.2194dB | val loss=0.017117 nmse=-11.9689dB | 13.1s
[197/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017117 nmse=-11.9689dB | 13.2s
[198/200] train loss=0.016249 nmse=-12.2204dB | val loss=0.017117 nmse=-11.9689dB | 14.6s
[199/200] train loss=0.016254 nmse=-12.2191dB | val loss=0.017117 nmse=-11.9689dB | 13.1s
[200/200] train loss=0.016252 nmse=-12.2196dB | val loss=0.017117 nmse=-11.9689dB | 13.4s

=== Done === 0h 47m 25s | Best epoch 27: val loss=0.016975 nmse=-12.0051dB
