=== lwm_fromScratch | Case1 SC-wise | scenes=1000 | train=377,856 | val=117,760 ===
[080/200] train loss=0.001138 nmse=-23.7467dB | val loss=0.028585 nmse=-9.7518dB | 40.5s
[081/200] train loss=0.001119 nmse=-23.8195dB | val loss=0.028472 nmse=-9.7690dB | 41.5s
[082/200] train loss=0.001108 nmse=-23.8614dB | val loss=0.028441 nmse=-9.7738dB | 41.9s
[083/200] train loss=0.001092 nmse=-23.9262dB | val loss=0.028571 nmse=-9.7539dB | 40.6s
[084/200] train loss=0.001074 nmse=-23.9969dB | val loss=0.028461 nmse=-9.7707dB | 42.2s
[085/200] train loss=0.001067 nmse=-24.0268dB | val loss=0.028503 nmse=-9.7643dB | 41.3s
[086/200] train loss=0.001053 nmse=-24.0809dB | val loss=0.028274 nmse=-9.7993dB | 40.4s
[087/200] train loss=0.001045 nmse=-24.1151dB | val loss=0.028354 nmse=-9.7871dB | 42.1s
[088/200] train loss=0.001038 nmse=-24.1438dB | val loss=0.028485 nmse=-9.7670dB | 42.6s
[089/200] train loss=0.001025 nmse=-24.2014dB | val loss=0.028600 nmse=-9.7495dB | 43.0s
[090/200] train loss=0.001015 nmse=-24.2425dB | val loss=0.028624 nmse=-9.7458dB | 41.1s
[091/200] train loss=0.001009 nmse=-24.2702dB | val loss=0.028635 nmse=-9.7441dB | 40.7s
[092/200] train loss=0.001003 nmse=-24.2919dB | val loss=0.028585 nmse=-9.7518dB | 41.9s
[093/200] train loss=0.000985 nmse=-24.3740dB | val loss=0.028411 nmse=-9.7782dB | 40.7s
[094/200] train loss=0.000983 nmse=-24.3795dB | val loss=0.028312 nmse=-9.7935dB | 41.5s
[095/200] train loss=0.000974 nmse=-24.4232dB | val loss=0.028416 nmse=-9.7775dB | 41.8s
[096/200] train loss=0.000970 nmse=-24.4407dB | val loss=0.028471 nmse=-9.7691dB | 41.1s
[097/200] train loss=0.000958 nmse=-24.4927dB | val loss=0.028527 nmse=-9.7606dB | 40.6s
[098/200] train loss=0.000968 nmse=-24.4488dB | val loss=0.028512 nmse=-9.7629dB | 41.2s
[099/200] train loss=0.000946 nmse=-24.5476dB | val loss=0.028465 nmse=-9.7701dB | 40.2s
[100/200] train loss=0.000939 nmse=-24.5821dB | val loss=0.028470 nmse=-9.7693dB | 41.5s
[101/200] train loss=0.000931 nmse=-24.6160dB | val loss=0.028508 nmse=-9.7635dB | 40.2s
[102/200] train loss=0.000927 nmse=-24.6354dB | val loss=0.028606 nmse=-9.7486dB | 41.2s
[103/200] train loss=0.000922 nmse=-24.6594dB | val loss=0.028420 nmse=-9.7769dB | 41.6s
[104/200] train loss=0.000919 nmse=-24.6729dB | val loss=0.028642 nmse=-9.7431dB | 42.9s
[105/200] train loss=0.000911 nmse=-24.7102dB | val loss=0.028458 nmse=-9.7711dB | 43.3s
[106/200] train loss=0.000906 nmse=-24.7334dB | val loss=0.028479 nmse=-9.7679dB | 42.4s
[107/200] train loss=0.000900 nmse=-24.7665dB | val loss=0.028410 nmse=-9.7785dB | 42.0s
[108/200] train loss=0.000896 nmse=-24.7858dB | val loss=0.028440 nmse=-9.7739dB | 42.0s
[109/200] train loss=0.000891 nmse=-24.8079dB | val loss=0.028532 nmse=-9.7598dB | 42.3s
[110/200] train loss=0.000901 nmse=-24.7603dB | val loss=0.028483 nmse=-9.7673dB | 40.4s
[111/200] train loss=0.000880 nmse=-24.8638dB | val loss=0.028461 nmse=-9.7706dB | 40.8s
[112/200] train loss=0.000878 nmse=-24.8706dB | val loss=0.028577 nmse=-9.7531dB | 42.4s
[113/200] train loss=0.000877 nmse=-24.8763dB | val loss=0.028678 nmse=-9.7377dB | 42.0s
[114/200] train loss=0.000870 nmse=-24.9142dB | val loss=0.028557 nmse=-9.7561dB | 42.8s
[115/200] train loss=0.000867 nmse=-24.9273dB | val loss=0.028622 nmse=-9.7462dB | 40.5s
[116/200] train loss=0.000863 nmse=-24.9479dB | val loss=0.028606 nmse=-9.7486dB | 42.3s
[117/200] train loss=0.000860 nmse=-24.9627dB | val loss=0.028526 nmse=-9.7608dB | 41.0s
[118/200] train loss=0.000856 nmse=-24.9842dB | val loss=0.028658 nmse=-9.7406dB | 40.9s
[119/200] train loss=0.000853 nmse=-24.9959dB | val loss=0.028621 nmse=-9.7462dB | 41.1s
[120/200] train loss=0.000849 nmse=-25.0196dB | val loss=0.028577 nmse=-9.7531dB | 41.9s
[121/200] train loss=0.000851 nmse=-25.0091dB | val loss=0.028626 nmse=-9.7456dB | 42.2s
[122/200] train loss=0.000842 nmse=-25.0544dB | val loss=0.028553 nmse=-9.7567dB | 40.5s
[123/200] train loss=0.000840 nmse=-25.0625dB | val loss=0.028538 nmse=-9.7589dB | 40.7s
[124/200] train loss=0.000837 nmse=-25.0775dB | val loss=0.028448 nmse=-9.7726dB | 41.9s
[125/200] train loss=0.000832 nmse=-25.1036dB | val loss=0.028636 nmse=-9.7440dB | 40.9s
[126/200] train loss=0.000831 nmse=-25.1128dB | val loss=0.028586 nmse=-9.7517dB | 42.3s
[127/200] train loss=0.000826 nmse=-25.1356dB | val loss=0.028457 nmse=-9.7713dB | 40.7s
[128/200] train loss=0.000828 nmse=-25.1279dB | val loss=0.028368 nmse=-9.7849dB | 41.7s
[129/200] train loss=0.000821 nmse=-25.1638dB | val loss=0.028672 nmse=-9.7385dB | 41.2s
[130/200] train loss=0.000820 nmse=-25.1707dB | val loss=0.028463 nmse=-9.7704dB | 42.6s
[131/200] train loss=0.000817 nmse=-25.1853dB | val loss=0.028546 nmse=-9.7577dB | 40.2s
[132/200] train loss=0.000815 nmse=-25.1931dB | val loss=0.028497 nmse=-9.7652dB | 40.0s
[133/200] train loss=0.000812 nmse=-25.2141dB | val loss=0.028410 nmse=-9.7784dB | 41.5s
[134/200] train loss=0.000810 nmse=-25.2231dB | val loss=0.028339 nmse=-9.7893dB | 42.8s
[135/200] train loss=0.000808 nmse=-25.2316dB | val loss=0.028640 nmse=-9.7435dB | 41.6s
